Date,ADANIPORTS.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,GAIL.NS,GRASIM.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFRATEL.NS,INFY.NS,IOC.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SHREECEM.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,VEDL.NS,WIPRO.NS,ZEEL.NS
2010-01-18,119.44792938232422,117.20101165771484,157.1007537841797,,335.3023681640625,16.328319549560547,277.2477111816406,41.84320831298828,121.27767181396484,328.6263427734375,,1121.1573486328125,588.9329833984375,59.960723876953125,289.8996276855469,60.847103118896484,420.14990234375,137.23609924316406,1167.45947265625,153.04209899902344,215.2077178955078,83.73460388183594,133.61309814453125,,133.04510498046875,27.54058074951172,64.52767944335938,48.50511169433594,209.54701232910156,594.46435546875,237.4396209716797,1316.580810546875,2249.72802734375,135.85589599609375,120.02531433105469,91.46131896972656,465.74249267578125,89.47376251220703,2084.236083984375,131.46168518066406,128.68675231933594,478.85467529296875,298.9282531738281,224.67745971679688,62.38389205932617,965.00244140625,94.95059204101562,276.7353515625,116.26714324951172,120.86665344238281
2010-01-19,116.36534118652344,115.8321762084961,156.83126831054688,,341.44927978515625,15.844698905944824,277.1177978515625,40.976844787597656,121.7712173461914,323.3388671875,,1082.1962890625,580.3937377929688,58.25857925415039,282.9263610839844,60.88750457763672,412.4367980957031,138.2110137939453,1146.447021484375,149.15313720703125,213.66038513183594,83.94318389892578,138.57562255859375,,130.53182983398438,26.86505126953125,64.36024475097656,47.93456268310547,211.19512939453125,590.06396484375,232.6148681640625,1307.32373046875,2267.425537109375,133.7705535888672,118.46630859375,90.41138458251953,459.6003112792969,90.16667938232422,2079.479248046875,128.81329345703125,128.02825927734375,478.96746826171875,290.91656494140625,220.79429626464844,63.55839920043945,961.9227294921875,93.5259017944336,274.20361328125,114.93711853027344,114.28671264648438
2010-01-20,114.77342987060547,114.71141815185547,153.71095275878906,,340.86798095703125,15.85171890258789,286.5841064453125,39.07563781738281,119.76103973388672,323.4332580566406,,1101.35595703125,567.9979248046875,57.622650146484375,280.206787109375,61.56618881225586,415.1885986328125,136.41656494140625,1163.3602294921875,151.66954040527344,215.6259307861328,85.15033721923828,142.2272491455078,,131.61138916015625,26.371063232421875,63.63914108276367,47.870243072509766,215.3031768798828,587.7110595703125,229.7759552001953,1343.29296875,2255.361572265625,134.76950073242188,114.937255859375,90.91691589355469,456.4233703613281,89.61691284179688,2086.567138671875,127.7253189086914,127.75077056884766,491.0229797363281,290.4321594238281,221.32778930664062,64.44497680664062,940.7498168945312,92.15738677978516,272.8533630371094,113.0084228515625,118.54671478271484
2010-01-21,114.72744750976562,113.77589416503906,150.5197296142578,,336.80291748046875,15.377432823181152,278.7174377441406,38.7880859375,118.70549774169922,318.6650390625,,1030.0343017578125,559.9178466796875,56.23457336425781,276.7332763671875,59.869503021240234,400.36187744140625,132.963623046875,1138.9376220703125,149.01589965820312,214.7477264404297,82.70134735107422,137.8265380859375,,130.00216674804688,26.47662353515625,62.969512939453125,46.664825439453125,207.70204162597656,547.529296875,229.65562438964844,1338.134521484375,2240.902099609375,131.3031005859375,112.83895874023438,88.38929748535156,446.4901123046875,88.13356018066406,2013.2169189453125,126.98846435546875,124.22738647460938,486.7412109375,287.1716613769531,218.8182830810547,63.14204788208008,909.8568115234375,91.26319122314453,261.8487548828125,110.34832000732422,114.83472442626953
2010-01-22,113.2551498413086,110.8248291015625,146.3214874267578,,337.3349609375,15.391474723815918,278.50091552734375,38.686588287353516,118.28399658203125,311.86688232421875,,1033.5181884765625,553.6740112304688,54.66224670410156,272.4642333984375,61.83280563354492,395.7126159667969,130.27972412109375,1136.3199462890625,147.64334106445312,215.7514190673828,81.53791809082031,141.0100555419922,,127.54593658447266,26.045969009399414,64.15419006347656,45.546546936035156,199.17898559570312,528.7046508789062,227.2989501953125,1330.4893798828125,2243.386474609375,130.5980987548828,110.31958770751953,88.89482116699219,446.40533447265625,86.60873413085938,1986.0084228515625,124.14066314697266,123.48150634765625,469.1272888183594,282.4018249511719,224.79600524902344,62.99911880493164,878.3380126953125,89.41947937011719,260.3296813964844,108.88623809814453,115.95328521728516
2010-01-25,110.6694564819336,111.5374526977539,144.48475646972656,,332.44720458984375,15.26763916015625,286.0653076171875,38.54785919189453,117.6319580078125,308.703857421875,,1028.4761962890625,546.83349609375,54.70308303833008,272.8126220703125,58.36668395996094,391.3180236816406,128.69500732421875,1117.064208984375,145.6759490966797,220.76988220214844,80.57774353027344,135.62619018554688,,125.89706420898438,25.88130760192871,65.6994400024414,43.77265548706055,191.40565490722656,535.4402465820312,214.89149475097656,1332.1014404296875,2237.398193359375,131.47935485839844,110.9681167602539,89.67253112792969,441.406982421875,86.78507232666016,1925.30908203125,125.22431182861328,121.98966979980469,458.1227111816406,281.7869567871094,207.29843139648438,62.253387451171875,871.6973266601562,89.4471435546875,252.2281494140625,108.1168441772461,112.95848846435547
2010-01-27,107.72489166259766,110.79656219482422,137.96755981445312,,315.362060546875,14.812055587768555,279.1496887207031,37.51598358154297,113.37382507324219,296.00445556640625,,1014.3587646484375,522.0881958007812,53.452117919921875,267.2016296386719,53.35737609863281,378.7666931152344,124.07295227050781,1067.9437255859375,137.30325317382812,216.92239379882812,76.35829162597656,131.2254638671875,,123.9134750366211,25.640649795532227,65.90550994873047,39.83481979370117,188.1949462890625,523.8004760742188,202.78575134277344,1261.7291259765625,2277.005615234375,127.19096374511719,109.76545715332031,88.1170883178711,435.2648010253906,82.4719467163086,1895.6507568359375,123.18706512451172,113.94280242919922,420.3777160644531,278.4529724121094,186.62037658691406,62.09181594848633,875.931884765625,86.82154083251953,239.40074157714844,101.94149780273438,111.46109771728516
2010-01-28,107.88131713867188,113.19507598876953,144.49893188476562,,310.6191101074219,14.849474906921387,271.15313720703125,36.6871337890625,114.95891571044922,300.1117248535156,,1056.894775390625,528.9285278320312,54.27232360839844,269.5102844238281,56.128639221191406,385.55157470703125,123.76612854003906,1060.3309326171875,135.42738342285156,213.53494262695312,76.43138122558594,136.3284454345703,,123.3936767578125,25.412660598754883,65.48056030273438,41.071353912353516,192.0944366455078,514.2625122070312,205.07260131835938,1269.558349609375,2294.70263671875,125.75135803222656,109.11689758300781,88.58373260498047,439.3313293457031,83.11921691894531,1892.837646484375,125.37165832519531,112.85603332519531,439.7197570800781,277.8723449707031,196.97361755371094,63.16483688354492,887.5288696289062,88.10627746582031,238.59054565429688,104.74884033203125,110.11126708984375
2010-01-29,109.53765106201172,116.29682159423828,145.4776153564453,,308.3934631347656,14.414909362792969,264.8852233886719,36.595787048339844,112.86583709716797,299.49798583984375,,1026.3675537109375,521.3993530273438,53.882877349853516,270.3213195800781,56.692623138427734,391.6300964355469,126.7024917602539,1074.040771484375,134.83262634277344,202.66162109375,80.53401184082031,138.4819793701172,,122.5890884399414,25.446435928344727,64.42459869384766,40.89292907714844,191.60244750976562,511.51434326171875,204.1193389892578,1279.82861328125,2246.934326171875,125.89800262451172,108.52776336669922,87.65043640136719,443.1648254394531,85.33283233642578,1881.1553955078125,127.69930267333984,110.19728088378906,427.4757995605469,275.7931213378906,192.16253662109375,62.180885314941406,895.0355834960938,86.82154083251953,234.10089111328125,100.78288269042969,110.55401611328125
2010-02-01,112.99750518798828,120.40008544921875,150.70411682128906,,319.42816162109375,14.4686279296875,269.0346374511719,39.51884460449219,114.97692108154297,307.85406494140625,,1029.94287109375,540.681640625,56.4193229675293,276.78497314453125,56.83974075317383,392.09832763671875,124.27108001708984,1089.1624755859375,136.7084503173828,198.43780517578125,81.0626449584961,139.09060668945312,,121.38790130615234,26.611724853515625,63.484619140625,41.31410217285156,193.09120178222656,509.1435241699219,210.057861328125,1288.5789794921875,2246.224365234375,124.13554382324219,109.03790283203125,87.84487915039062,442.8260192871094,83.8660888671875,1894.79248046875,130.59909057617188,114.24437713623047,435.5506896972656,279.520751953125,191.39193725585938,70.78157043457031,896.6716918945312,86.31871032714844,246.59085083007812,103.94763946533203,111.1020278930664
2010-02-02,115.05868530273438,117.76921844482422,147.1228485107422,,319.76708984375,14.108848571777344,265.96612548828125,38.27382278442383,115.26872253417969,296.240478515625,,1068.5372314453125,525.1181640625,54.47749328613281,271.4082336425781,55.93247985839844,397.5773010253906,122.66693115234375,1080.5511474609375,138.2183074951172,197.8104705810547,79.43299102783203,141.89955139160156,,120.82849884033203,26.818605422973633,62.943782806396484,40.43440628051758,185.43988037109375,501.6529541015625,204.5710906982422,1265.1832275390625,2270.97412109375,121.02235412597656,109.38887786865234,88.42816925048828,435.158935546875,82.08607482910156,1905.7593994140625,131.214599609375,112.59376525878906,430.6309814453125,276.617431640625,187.47952270507812,69.19690704345703,924.6295166015625,84.75408172607422,240.75094604492188,101.59932708740234,108.67684936523438
2010-02-03,122.48577117919922,120.21482849121094,151.90260314941406,,327.3653259277344,14.209312438964844,267.1327209472656,39.24818420410156,115.21827697753906,302.80267333984375,,1056.298828125,528.6532592773438,55.47563552856445,279.3542785644531,57.044097900390625,413.2828674316406,126.05770111083984,1102.0113525390625,142.97657775878906,197.7686309814453,81.41629028320312,146.30029296875,,122.47496795654297,26.670839309692383,65.05561065673828,43.810001373291016,191.77464294433594,520.9625244140625,211.47169494628906,1268.5909423828125,2274.96533203125,123.2839126586914,112.23018646240234,87.84487915039062,437.97576904296875,82.93458557128906,1908.7158203125,130.1613311767578,114.51466369628906,450.98681640625,282.0680236816406,190.46324157714844,71.79036712646484,935.1679077148438,87.91100311279297,249.62889099121094,104.4688720703125,108.90901947021484
